,unique.code,S_C,S_SC,S_L,S_S,longitude,latitude,year,season,Argentina.sialis,Aristostomias.scintillans,Bathophilus.flemingi,Bathylagoides.wesethi,Bathylagus.pacificus,Brosmophycis.marginata,Ceratoscopelus.townsendi,Chauliodus.macouni,Chromis.punctipinnis,Cololabis.saira,Diogenichthys.atlanticus,Diogenichthys.laternatus,Electrona.risso,Embassichthys.bathybius,Engraulis.mordax,Gempylidae,Girella.nigricans,Glyptocephalus.zachirus,Hemilepidotus.spinosus,Hippoglossina.stomata,Hypsypops.rubicundus,Icichthys.lockingtoni,Idiacanthus.antrostomus,Lampadena.urophaos,Leuroglossus.stilbius,Lipolagus.ochotensis,Loweina.rara,Lyopsetta.exilis,Medialuna.californiensis,Merluccius.productus,Microstoma,Microstomus.pacificus,Nansenia.candida,Nansenia.crassa,Notolychnus.valdiviae,Notoscopelus.resplendens,Ophiodon.elongatus,Oxylebius.pictus,Paralichthys.californicus,Parophrys.vetulus,Peprilus.simillimus,Pleuronichthys.coenosus,Pleuronichthys.decurrens,Pleuronichthys.verticalis,Protomyctophum.crockeri,Psettichthys.melanostictus,Pseudobathylagus.milleri,Sardinops.sagax,Scomber.japonicus,Scorpaenichthys.marmoratus,Sebastes.aurora,Sebastes.diploproa,Sebastes.goodei,Sebastes.jordani,Sebastes.levis,Sebastes.paucispinis,Seriola.lalandi,Sphyraena.argentea,Stenobrachius.leucopsarus,Stomias.atriventer,Symbolophorus.californiensis,Symbolophorus.evermanni,Symphurus.atricaudus,Tactostoma.macropus,Tarletonbeania.crenularis,Tetragonurus.cuvieri,Trachurus.symmetricus,Triphoturus.mexicanus,Zoarcoidei,Anguilliformes1,Gonostomatidae1,Sternoptychidae1,Vinciguerria1,Scopelarchidae1,Paralepididae1,Myctophum1,Diaphus1,Nannobrachium1,Hygophum1,Macrouridae1,Ophidiiformes1,Lampridiformes1,Melamphaidae1,Syngnathus1,Sebastes1,Scorpaena1,Sebastolobus1,Cottidae1,Agonidae1,Cyclopteridae1,Paralabrax1,Sciaenidae1,Labridae1,Chiasmodon1,Clinidae1,Hypsoblennius1,Gobiidae1,Citharichthys1,Pleuronichthys1
411,76.7 100 1404 OS,1404,OS,76.7,100,-124.3216667,33.38833333,2014,spring,0,0,0,0,0,0,0,4.97,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.76,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97,0,9.94,0,0,0,0,0,4.97,0,0,0,0,4.97,0,0,0,0,0,14.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,80 50.5 1404 OS,1404,OS,80,50.5,-120.4883333,34.46666667,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.53846154,0,0,0,0,0,0,0,0,0,0,0,0,6.269230769,0,0,0,0,0,0,0,0,0,0,0,470.1923077,0,0,0,6.269230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.07692308,0,0,12.53846154,0,0,0,81.5,0,0,0,0,0,0,0
413,80 51 1404 OS,1404,OS,80,51,-120.5233333,34.45,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41509434,0,0,0,0,0,0,0,0,0,0,9.41509434,0,9.41509434,0,0,0,0,0,0,0,0,0,0,0,9.41509434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41509434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.66037736,0,0,0,0,0,0,0
414,80 55 1404 OS,1404,OS,80,55,-120.8033333,34.31666667,2014,spring,0,0,0,0,0,0,0,11.03921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.19607843,44.15686275,0,11.03921569,0,0,0,0,0,0,0,0,0,0,0,11.03921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.3921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.15686275,0,11.03921569,0,0,0,0,0,0,0,0,0,0,11.03921569,0
415,80 60 1404 OS,1404,OS,80,60,-121.155,34.15666667,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.07692308,36.15384615,0,9.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.42307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.42307692,0,0,0,0,0,0,0,0,0,0,0,9.038461538,0,0
416,80 70 1404 OS,1404,OS,80,70,-121.8433333,33.81833333,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.18867925,0,0,0,20.33962264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.35849057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.16981132,0,0,0,0,10.16981132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.33962264,0
417,80 80 1404 OS,1404,OS,80,80,-122.5333333,33.48333333,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.17647059,31.76470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.7058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.17647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.4705882,0
418,80 90 1404 OS,1404,OS,80,90,-123.2216667,33.14833333,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,10.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,0
419,80 100 1404 OS,1404,OS,80,100,-123.9066667,32.81666667,2014,spring,0,0,0,0,0,0,0,0,0,0,5.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73,0,0,0,0,0,11.46,0,0,0,0,0,0,5.73,0,0,5.73,5.73,0,0,0,5.73,5.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,81.7 43.5 1404 OS,1404,OS,81.7,43.5,-119.8,34.405,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.28,0,0,0,1.94,0,0,0
421,81.8 46.9 1404 OS,1404,OS,81.8,46.9,-120.025,34.275,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.30769231,0,0,0,0,0,0,0,0,0,74.57692308,0,0,21.30769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.26923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.30769231,0
422,82.2 44.5 1404 OS,1404,OS,82.2,44.5,-119.8133333,34.29,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34615385,0,0,0,0,0,0,0,0,0,20.69230769,0,0,20.69230769,0,0,0,0,0,0,0,0,0,0,0,72.42307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.38461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.69230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,83.3 39.4 1404 OS,1404,OS,83.3,39.4,-119.3283333,34.265,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.56,0,0,0,0,0,0,0
424,83.3 40.6 1404 OS,1404,OS,83.3,40.6,-119.4116667,34.22666667,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.68039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.69019608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.38039216,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0
425,83.3 40.6 1404 OS,1404,OS,83.3,40.6,-119.4083333,34.225,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.68039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.69019608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.38039216,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0
426,83.3 42 1404 OS,1404,OS,83.3,42,-119.5083333,34.18,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24,27.72,0,9.24,0,9.24,0,0,0,0,0,0,0,0,0,9.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,83.3 51 1404 OS,1404,OS,83.3,51,-120.1416667,33.87333333,2014,spring,0,0,0,0,0,25.67307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.557692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.8076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,83.3 55 1404 OS,1404,OS,83.3,55,-120.41,33.74666667,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.36,22.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.36,0,11.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,83.3 60 1404 OS,1404,OS,83.3,60,-120.755,33.58,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.94117647,0,0,0,0,0,0,0,0,0,97.05882353,29.11764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.705882353,0,0,0,0,0,0,0,0,9.705882353,0,0,0,0,29.11764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.52941176,0,0,0,0,0,0,0,0,0,0,0,19.41176471,67.94117647,0
430,83.3 70 1404 OS,1404,OS,83.3,70,-121.4416667,33.24333333,2014,spring,0,0,0,0,0,0,0,0,0,0,10.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.5714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.42857143,0,0,52.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,83.3 80 1404 OS,1404,OS,83.3,80,-122.13,32.91,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.88,10.88,0,0,0,5.44,0,0,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44,0,0,0,0,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44,0
432,83.3 90 1404 OS,1404,OS,83.3,90,-122.81,32.58,2014,spring,0,0,0,0,0,0,0,0,0,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14,0,0,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14,0
433,83.3 100 1404 OS,1404,OS,83.3,100,-123.4933333,32.24666667,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,5.49,0,0,0,0,0,0,0,0,0,5.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.96,0,0,0,0,0,0,0,0,0,0,0,0,0,16.47,0,0,0,0,0,0,0,0,0,0,0,0,5.49,0,0,0,0,0,16.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,83.3 110 1404 OS,1404,OS,83.3,110,-124.1683333,31.91333333,2014,spring,0,0,0,5.33,0,0,0,0,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.99,0,0,0,0,0,0,0,0,0,0,0,0,42.64,0,5.33,0,0,5.33,5.33,0,0,0,0,10.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,85.4 35.8 1404 OS,1404,OS,85.4,35.8,-118.8333333,34.02,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.68,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,5.28,0,0,0,0,0,0,0,0,0,100.32,0,0,0,2.64,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,15.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92,0,0,0,0,0,0,79.2,0,0,0,0,10.56,0,0
436,86.7 33 1404 OS,1404,OS,86.7,33,-118.49,33.885,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612.38,0,0,0,0,0,0,0,0,0,0,0,0,9.42,0,0,0,0,0,0,0,0,0,0,0,121.89,9.42,4.23,0,60.75,0,0,0,386.22,0,0,0,0,0,0,0,0,0,0,45.18,0,0,0,0,0,0,0,4.23,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.42,0,0,0,0,0,0,60.75,4.23,0,0,0,0,16.92,0
437,86.7 33 1404 OS,1404,OS,86.7,33,-118.49,33.89,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612.38,0,0,0,0,0,0,0,0,0,0,0,0,9.42,0,0,0,0,0,0,0,0,0,0,0,121.89,9.42,4.23,0,60.75,0,0,0,386.22,0,0,0,0,0,0,0,0,0,0,45.18,0,0,0,0,0,0,0,4.23,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.42,0,0,0,0,0,0,60.75,4.23,0,0,0,0,16.92,0
438,86.7 35 1404 OS,1404,OS,86.7,35,-118.63,33.82,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.54,0,0,0,0,0,0,0,0,0,21.32,0,0,10.66,0,21.32,0,0,0,0,0,0,0,0,0,10.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.16,0,0,0,0,0,0,0,0,0,0,0,0,10.66,0,0,0,0,0,0,0,0,0,0,0,0,106.6,0,0,0,0,0,0,0,0,0,0,0,0,42.64,0
439,86.7 40 1404 OS,1404,OS,86.7,40,-118.96,33.66,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.62545018,0,0,0,0,0,0,0,0,0,243.8979592,0,0,30.52941176,0,0,0,0,0,0,0,0,0,0,0,0,10.17647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.3241297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.98559424,0,0,0,0,0,0,0,0,0,0,0,0,23.63265306,0
440,86.7 40 1404 OS,1404,OS,86.7,40,-118.975,33.65666667,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.62545018,0,0,0,0,0,0,0,0,0,243.8979592,0,0,30.52941176,0,0,0,0,0,0,0,0,0,0,0,0,10.17647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.3241297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.98559424,0,0,0,0,0,0,0,0,0,0,0,0,23.63265306,0
441,86.7 55 1404 OS,1404,OS,86.7,55,-120.0483333,33.13666667,2014,spring,0,0,0,0,0,0,0,10.47058824,0,0,0,0,0,0,10.47058824,0,0,0,0,0,0,0,0,0,146.5882353,20.94117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.47058824,0,0,0,0,0,0,20.94117647,0,0,0,0,0,0,0,0,0,0,0,10.47058824,62.82352941,0
442,86.7 60 1404 OS,1404,OS,86.7,60,-120.35,32.99,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.826923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.30769231,0,0,0,0,0,0,0,0,0,0,0,0,0,9.826923077,0,0,0,0,0,0,0,0,0,0,9.826923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.826923077,0
443,86.7 70 1404 OS,1404,OS,86.7,70,-121.0383333,32.66,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,19.96,0,0,0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,86.7 80 1404 OS,1404,OS,86.7,80,-121.7166667,32.32333333,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32,0,0,0,0,0,0,0,0,0,0,0,0,0,10.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32,0,0,0,0,0,0,0,0,15.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,86.7 90 1404 OS,1404,OS,86.7,90,-122.395,31.99,2014,spring,0,0,0,0,0,0,0,5.62,0,0,5.62,0,5.62,0,0,0,0,0,0,0,0,0,0,0,0,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.86,0,0,0,0,0,0,0,0,0,0,0,0,0,16.86,0,5.62,0,0,0,5.62,0,0,0,0,0,0,0,0,5.62,0,0,0,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,86.7 100 1404 OS,1404,OS,86.7,100,-123.07,31.66,2014,spring,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.12,16.68,0,0,0,0,0,5.56,5.56,0,0,11.12,5.56,11.12,0,44.48,0,0,11.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,86.7 110 1404 OS,1404,OS,86.7,110,-123.74,31.32,2014,spring,0,0,0,98.42,0,0,5.18,0,0,0,10.36,0,0,0,0,0,0,0,0,0,0,0,5.18,0,0,0,0,0,0,0,0,0,0,0,5.18,0,0,0,0,0,0,0,0,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54,0,0,0,0,0,0,41.44,0,0,46.62,20.72,124.32,5.18,0,5.18,10.36,10.36,0,0,0,0,5.18,0,0,0,0,0,0,0,0,0,0,5.18,0,0,0,0,0
448,86.8 32.5 1404 OS,1404,OS,86.8,32.5,-118.445,33.88833333,2014,spring,0,0,0,0,0,5.76,0,0,0,0,0,0,0,0,305.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28,57.6,11.52,0,0,51.84,0,0,0,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,0,0,0,0,0,0,97.92,0,0,0,0,0,0,0
449,88.5 30.1 1404 OS,1404,OS,88.5,30.1,-118.085,33.675,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,19.39,2.77,0,0,19.39,0,0,0,63.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,27.7,0,0,0,0,0,8.31,0
450,90 27.7 1404 OS,1404,OS,90,27.7,-117.7466667,33.495,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0
451,90 28 1404 OS,1404,OS,90,28,-117.7666667,33.485,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.52,0,0,0,0,0,0,0,0,0,14.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96,0,0,0,0,0,0,0,0,0,14.96,0,0,0,0,22.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4,0,0,0,0,0,0,0,0,0,0,0,0,7.48,0
452,90 30 1404 OS,1404,OS,90,30,-117.905,33.41666667,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.9105882,0,0,0,0,0,0,0,0,0,139.1284314,0,0,5.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.09803922,0,0,0,0,0,0,0,0,10.09803922,0,0,0,0,106.5903922,0,0,0,0,0,0,0,72.93,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61,0,0,0,20.19607843,0,0,0,0,0,0,0,0,0,0,0,15.70803922,10.09803922,0
453,90 30 1404 OS,1404,OS,90,30,-117.9,33.42,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.9105882,0,0,0,0,0,0,0,0,0,139.1284314,0,0,5.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.09803922,0,0,0,0,0,0,0,0,10.09803922,0,0,0,0,106.5903922,0,0,0,0,0,0,0,72.93,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61,0,0,0,20.19607843,0,0,0,0,0,0,0,0,0,0,0,15.70803922,10.09803922,0
454,90 35 1404 OS,1404,OS,90,35,-118.25,33.25166667,2014,spring,0,0,0,0,0,0,0,10.77083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.5625,10.77083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.4791667,0,0,0,0,0,0,0,10.77083333,0,0,0,0,10.77083333,0,0,0,0,0,10.77083333,0,0,0,0,0,0,75.39583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,90 37 1404 OS,1404,OS,90,37,-118.3866667,33.19,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.4583333,10.64583333,0,10.64583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.0416667,0,0,0,0,10.64583333,0,0,53.22916667,0,0,0,0,31.9375,0,0,0,0,0,31.9375,0,0,10.64583333,0,0,0,21.29166667,0,0,0,0,0,0,0,0,0,0,0,0,10.64583333,0
456,90 53 1404 OS,1404,OS,90,53,-119.4816667,32.65166667,2014,spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.34693878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.44897959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679.1836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,90 90 1404 OS,1404,OS,90,90,-121.99,31.42333333,2014,spring,0,0,0,0,0,0,0,0,0,0,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,0,0,0,0,0,0,0,0,0,10.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.75,0,3.55,0,3.55,3.55,0,3.55,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,90 100 1404 OS,1404,OS,90,100,-122.66,31.08,2014,spring,0,9.8,0,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0,0,0,4.9,0,4.9,0,0,24.5,4.9,34.3,0,0,0,0,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,90 110 1404 OS,1404,OS,90,110,-123.33,30.75,2014,spring,0,0,0,14.28,0,0,28.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,123.76,0,0,138.04,23.8,152.32,9.52,0,9.52,0,14.28,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
