Year,Month,BlockCode,SpeciesName,SpeciesCode,TotalPrice,CatchLbs
1983,6,884,"Mackerel, Pacific",51, , 
1983,6,885,Opah,467, , 
1983,6,888,Yellowtail,40, , 
1983,6,890,"Mackerel, jack",55, , 
1983,6,897,"Mackerel, jack",55, , 
1983,6,1037,"Anchovy, northern             ",110, , 
1983,6,1037,"Mackerel, jack",55, , 
1983,6,1037,"Mackerel, Pacific",51, , 
1983,6,1037,Opah,467, , 
1983,7,500,"Mackerel, jack",55, , 
1983,7,508,"Mackerel, jack",55, , 
1983,7,508,"Mackerel, Pacific",51, , 
1983,7,517,"Mackerel, jack",55, , 
1983,7,526,"Mackerel, jack",55, , 
1983,7,526,"Mackerel, Pacific",51, , 
1983,7,600,"Anchovy, northern             ",110, , 
1983,7,600,Opah,467, , 
1983,7,603,Opah,467, , 
1983,7,625,Opah,467, , 
1983,7,639,Opah,467, , 
1983,7,652,Yellowtail,40, , 
1983,7,653,"Mackerel, jack",55, , 
1983,7,656,Yellowtail,40, , 
1983,7,664,"Anchovy, northern             ",110, , 
1983,7,664,Yellowtail,40, , 
1983,7,670,Yellowtail,40, , 
1983,7,677,Opah,467, , 
1983,7,680,Yellowtail,40, , 
1983,7,683,"Anchovy, northern             ",110, , 
1983,7,688,Yellowtail,40, , 
1983,7,700,"Mackerel, jack",55, , 
1983,7,700,"Mackerel, Pacific",51, , 
1983,7,700,Yellowtail,40, , 
1983,7,701,"Mackerel, Pacific",51, , 
1983,7,702,Yellowtail,40, , 
1983,7,704,"Mackerel, Pacific",51, , 
1983,7,704,Yellowtail,40, , 
1983,7,706,Opah,467, , 
1983,7,706,Yellowtail,40, , 
1983,7,707,Opah,467, , 
1983,7,707,Yellowtail,40, , 
1983,7,714,"Mackerel, Pacific",51, , 
1983,7,719,"Anchovy, northern             ",110, , 
1983,7,719,"Mackerel, jack",55, , 
1983,7,719,"Mackerel, Pacific",51, , 
1983,7,719,Yellowtail,40, , 
1983,7,720,"Mackerel, Pacific",51, , 
1983,7,720,Yellowtail,40, , 
1983,7,726,Opah,467, , 
1983,7,739,"Mackerel, jack",55, , 
1983,7,740,"Mackerel, Pacific",51, , 
1983,7,740,Yellowtail,40, , 
1983,7,741,"Mackerel, jack",55, , 
1983,7,741,"Mackerel, Pacific",51, , 
1983,7,747,Opah,467, , 
1983,7,749,"Mackerel, jack",55, , 
1983,7,749,Opah,467, , 
1983,7,757,Opah,467, , 
1983,7,757,Yellowtail,40, , 
1983,7,760,"Mackerel, jack",55, , 
1983,7,760,Opah,467, , 
1983,7,765,"Mackerel, jack",55, , 
1983,7,800,"Mackerel, jack",55, , 
1983,7,800,Opah,467, , 
1983,7,800,Yellowtail,40, , 
1983,7,801,Yellowtail,40, , 
1983,7,807,"Mackerel, jack",55, , 
1983,7,822,Yellowtail,40, , 
1983,7,829,Yellowtail,40, , 
1983,7,843,"Mackerel, jack",55, , 
1983,7,843,"Mackerel, Pacific",51, , 
1983,7,849,Opah,467, , 
1983,7,850,Opah,467, , 
1983,7,850,Yellowtail,40, , 
1983,7,860,"Mackerel, jack",55, , 
1983,7,860,"Mackerel, Pacific",51, , 
1983,7,860,Yellowtail,40, , 
1983,7,861,Opah,467, , 
1983,7,862,"Mackerel, Pacific",51, , 
1983,7,862,Opah,467, , 
1983,7,862,Yellowtail,40, , 
1983,7,863,Opah,467, , 
1983,7,864,Opah,467, , 
1983,7,864,Yellowtail,40, , 
1983,7,867,Yellowtail,40, , 
1983,7,870,Yellowtail,40, , 
1983,7,871,"Mackerel, jack",55, , 
1983,7,871,"Mackerel, Pacific",51, , 
1983,7,871,Opah,467, , 
1983,7,872,Yellowtail,40, , 
1983,7,878,Opah,467, , 
1983,7,878,Yellowtail,40, , 
1983,7,879,Yellowtail,40, , 
1983,7,880,Opah,467, , 
1983,7,882,Opah,467, , 
1983,7,889,Opah,467, , 
1983,7,890,"Mackerel, jack",55, , 
1983,7,890,"Mackerel, Pacific",51, , 
1983,7,891,Opah,467, , 
1983,7,1037,"Mackerel, jack",55, , 
1983,7,1037,"Mackerel, Pacific",51, , 
1983,7,1037,Opah,467, , 
1983,7,1038,"Anchovy, northern             ",110, , 
1983,8,500,"Mackerel, jack",55, , 
1983,8,500,Opah,467, , 
1983,8,500,"Sardine, Pacific              ",100, , 
1983,8,508,"Mackerel, jack",55, , 
1983,8,508,"Mackerel, Pacific",51, , 
1983,8,526,"Mackerel, jack",55, , 
1983,8,526,"Mackerel, Pacific",51, , 
1983,8,600,Opah,467, , 
1983,8,600,Yellowtail,40, , 
1983,8,651,"Mackerel, Pacific",51, , 
1983,8,651,Yellowtail,40, , 
1983,8,652,"Mackerel, Pacific",51, , 
1983,8,653,"Mackerel, jack",55, , 
1983,8,653,"Mackerel, Pacific",51, , 
1983,8,654,"Mackerel, jack",55, , 
1983,8,655,"Mackerel, Pacific",51, , 
1983,8,656,"Mackerel, jack",55, , 
1983,8,656,"Mackerel, Pacific",51, , 
1983,8,657,Yellowtail,40, , 
1983,8,664,"Mackerel, jack",55, , 
1983,8,664,"Mackerel, Pacific",51, , 
1983,8,665,"Mackerel, Pacific",51, , 
1983,8,666,"Mackerel, Pacific",51, , 
1983,8,667,"Mackerel, Pacific",51, , 
1983,8,669,Opah,467, , 
1983,8,679,Yellowtail,40, , 
1983,8,683,"Mackerel, Pacific",51, , 
1983,8,684,"Mackerel, jack",55, , 
1983,8,684,"Mackerel, Pacific",51, , 
1983,8,686,"Mackerel, jack",55, , 
1983,8,686,"Mackerel, Pacific",51, , 
1983,8,700,"Anchovy, northern             ",110, , 
1983,8,700,"Mackerel, jack",55, , 
1983,8,700,"Mackerel, Pacific",51, , 
1983,8,700,Opah,467, , 
1983,8,700,Yellowtail,40, , 
1983,8,701,"Mackerel, Pacific",51, , 
1983,8,701,Yellowtail,40, , 
1983,8,704,Yellowtail,40, , 
1983,8,706,Opah,467, , 
1983,8,707,"Mackerel, jack",55, , 
1983,8,707,"Mackerel, Pacific",51, , 
1983,8,707,Opah,467, , 
1983,8,707,Yellowtail,40, , 
1983,8,709,"Mackerel, jack",55, , 
1983,8,709,Opah,467, , 
1983,8,710,Opah,467, , 
1983,8,711,"Mackerel, jack",55, , 
1983,8,711,Opah,467, , 
1983,8,718,Opah,467, , 
1983,8,718,Yellowtail,40, , 
1983,8,719,"Anchovy, northern             ",110, , 
1983,8,719,"Mackerel, jack",55, , 
1983,8,719,"Mackerel, Pacific",51, , 
1983,8,719,Yellowtail,40, , 
1983,8,720,"Mackerel, Pacific",51, , 
1983,8,720,Yellowtail,40, , 
1983,8,724,"Mackerel, jack",55, , 
1983,8,724,"Mackerel, Pacific",51, , 
1983,8,725,Opah,467, , 
1983,8,729,Opah,467, , 
1983,8,738,Yellowtail,40, , 
1983,8,740,"Mackerel, Pacific",51, , 
1983,8,740,Yellowtail,40, , 
1983,8,741,"Mackerel, jack",55, , 
1983,8,741,"Mackerel, Pacific",51, , 
1983,8,749,"Mackerel, jack",55, , 
1983,8,749,"Mackerel, Pacific",51, , 
1983,8,756,Yellowtail,40, , 
1983,8,757,"Mackerel, Pacific",51, , 
1983,8,757,Yellowtail,40, , 
1983,8,762,"Mackerel, jack",55, , 
1983,8,762,"Mackerel, Pacific",51, , 
1983,8,762,Yellowtail,40, , 
1983,8,764,"Mackerel, jack",55, , 
1983,8,764,"Mackerel, Pacific",51, , 
1983,8,764,Opah,467, , 
1983,8,800,Opah,467, , 
1983,8,800,Yellowtail,40, , 
1983,8,801,Yellowtail,40, , 
1983,8,803,"Mackerel, Pacific",51, , 
1983,8,803,Yellowtail,40, , 
1983,8,805,Yellowtail,40, , 
1983,8,806,"Mackerel, jack",55, , 
1983,8,806,"Mackerel, Pacific",51, , 
1983,8,807,"Mackerel, jack",55, , 
1983,8,807,"Mackerel, Pacific",51, , 
1983,8,809,Yellowtail,40, , 
1983,8,810,"Mackerel, Pacific",51, , 
1983,8,820,Yellowtail,40, , 
1983,8,821,"Mackerel, Pacific",51, , 
1983,8,822,Yellowtail,40, , 
1983,8,823,Yellowtail,40, , 
1983,8,844,Opah,467, , 
1983,8,848,Yellowtail,40, , 
1983,8,849,Opah,467, , 
1983,8,860,"Mackerel, Pacific",51, , 
1983,8,860,Yellowtail,40, , 
1983,8,861,Yellowtail,40, , 
1983,8,862,Opah,467, , 
1983,8,863,Yellowtail,40, , 
1983,8,866,Yellowtail,40, , 
1983,8,871,"Mackerel, jack",55, , 
1983,8,878,Opah,467, , 
1983,8,878,Yellowtail,40, , 
1983,8,879,Opah,467, , 
1983,8,879,Yellowtail,40, , 
1983,8,880,Opah,467, , 
1983,8,880,Yellowtail,40, , 
1983,8,881,Opah,467, , 
1983,8,884,Yellowtail,40, , 
1983,8,888,Opah,467, , 
1983,8,890,Yellowtail,40, , 
1983,8,1037,"Anchovy, northern             ",110, , 
1983,8,1037,"Mackerel, jack",55, , 
1983,8,1037,"Mackerel, Pacific",51, , 
1983,8,1037,Opah,467, , 
1983,8,1037,Yellowtail,40, , 
1983,8,1038,"Anchovy, northern             ",110, , 
1983,8,1038,"Mackerel, Pacific",51, , 
1983,9,500,"Mackerel, jack",55, , 
1983,9,500,"Mackerel, Pacific",51, , 
1983,9,500,Opah,467, , 
1983,9,500,Yellowtail,40, , 
1983,9,508,"Mackerel, jack",55, , 
1983,9,508,"Mackerel, Pacific",51, , 
1983,9,517,"Mackerel, Pacific",51, , 
1983,9,519,"Sardine, Pacific              ",100, , 
1983,9,600,"Mackerel, jack",55, , 
1983,9,600,Opah,467, , 
1983,9,600,"Sardine, Pacific              ",100, , 
1983,9,600,Yellowtail,40, , 
1983,9,623,"Mackerel, Pacific",51, , 
1983,9,652,"Mackerel, jack",55, , 
1983,9,652,"Mackerel, Pacific",51, , 
1983,9,652,Yellowtail,40, , 
1983,9,653,"Mackerel, Pacific",51, , 
1983,9,653,Yellowtail,40, , 
1983,9,654,"Mackerel, Pacific",51, , 
1983,9,657,Yellowtail,40, , 
1983,9,664,"Mackerel, Pacific",51, , 
1983,9,664,Yellowtail,40, , 
1983,9,665,"Mackerel, Pacific",51, , 
1983,9,668,"Mackerel, Pacific",51, , 
1983,9,682,"Anchovy, northern             ",110, , 
1983,9,683,"Mackerel, Pacific",51, , 
1983,9,684,"Mackerel, Pacific",51, , 
1983,9,684,Opah,467, , 
1983,9,688,"Mackerel, Pacific",51, , 
1983,9,700,"Anchovy, northern             ",110, , 
1983,9,700,"Mackerel, jack",55, , 
1983,9,700,"Mackerel, Pacific",51, , 
1983,9,700,Opah,467, , 
1983,9,700,Yellowtail,40, , 
1983,9,701,"Mackerel, jack",55, , 
1983,9,701,"Mackerel, Pacific",51, , 
1983,9,702,Yellowtail,40, , 
1983,9,703,Yellowtail,40, , 
1983,9,704,Yellowtail,40, , 
1983,9,706,Opah,467, , 
1983,9,707,Opah,467, , 
1983,9,707,Yellowtail,40, , 
1983,9,708,Opah,467, , 
1983,9,709,Opah,467, , 
1983,9,711,"Mackerel, Pacific",51, , 
1983,9,719,"Anchovy, northern             ",110, , 
1983,9,719,"Mackerel, jack",55, , 
1983,9,719,"Mackerel, Pacific",51, , 
1983,9,719,Yellowtail,40, , 
1983,9,720,"Anchovy, northern             ",110, , 
1983,9,720,"Mackerel, jack",55, , 
1983,9,720,"Mackerel, Pacific",51, , 
1983,9,720,Yellowtail,40, , 
1983,9,722,Yellowtail,40, , 
1983,9,728,Opah,467, , 
1983,9,740,"Mackerel, Pacific",51, , 
1983,9,740,Yellowtail,40, , 
1983,9,741,"Anchovy, northern             ",110, , 
1983,9,741,"Mackerel, jack",55, , 
1983,9,741,"Mackerel, Pacific",51, , 
1983,9,743,Opah,467, , 
1983,9,749,"Anchovy, northern             ",110, , 
1983,9,749,"Mackerel, Pacific",51, , 
1983,9,756,Yellowtail,40, , 
1983,9,757,Yellowtail,40, , 
1983,9,760,"Mackerel, Pacific",51, , 
1983,9,762,"Mackerel, Pacific",51, , 
1983,9,762,Yellowtail,40, , 
1983,9,763,Opah,467, , 
1983,9,764,"Mackerel, jack",55, , 
1983,9,764,Opah,467, , 
1983,9,800,Opah,467, , 
1983,9,800,Yellowtail,40, , 
1983,9,802,Yellowtail,40, , 
1983,9,807,"Mackerel, Pacific",51, , 
1983,9,813,Yellowtail,40, , 
1983,9,816,Opah,467, , 
1983,9,860,"Mackerel, jack",55, , 
1983,9,860,Yellowtail,40, , 
1983,9,861,Yellowtail,40, , 
1983,9,862,Opah,467, , 
1983,9,864,Opah,467, , 
1983,9,866,Opah,467, , 
1983,9,871,Yellowtail,40, , 
1983,9,880,Yellowtail,40, , 
1983,9,1037,"Mackerel, jack",55, , 
1983,9,1037,"Mackerel, Pacific",51, , 
1983,9,1037,Opah,467, , 
1983,9,1037,Yellowtail,40, , 
1983,9,1038,"Anchovy, northern             ",110, , 
1983,9,1038,"Mackerel, Pacific",51, , 
1983,9,1038,Opah,467, , 
1983,9,1038,Yellowtail,40, , 
1983,9,1040,Yellowtail,40, , 
1984,1,500,"Anchovy, northern             ",110, , 
1984,1,500,"Mackerel, jack",55, , 
1984,1,500,"Mackerel, Pacific",51, , 
1984,1,526,"Mackerel, jack",55, , 
1984,1,526,"Mackerel, Pacific",51, , 
1984,1,653,"Mackerel, Pacific",51, , 
1984,1,656,"Mackerel, Pacific",51, , 
1984,1,685,"Mackerel, Pacific",51, , 
1984,1,707,Opah,467, , 
1984,1,711,Opah,467, , 
1984,1,719,"Anchovy, northern             ",110, , 
1984,1,719,"Mackerel, jack",55, , 
1984,1,719,"Mackerel, Pacific",51, , 
1984,1,720,"Mackerel, Pacific",51, , 
1984,1,740,Yellowtail,40, , 
1984,1,744,Opah,467, , 
1984,1,800,Opah,467, , 
1984,1,806,Opah,467, , 
1984,1,826,Opah,467, , 
1984,1,862,Opah,467, , 
1984,1,864,Opah,467, , 
1984,1,867,Opah,467, , 
1984,1,868,Opah,467, , 
1984,1,870,Opah,467, , 
1984,1,874,Opah,467, , 
1984,1,888,Opah,467, , 
1984,1,888,Yellowtail,40, , 
1984,1,891,Opah,467, , 
1984,1,892,Opah,467, , 
1984,1,897,Opah,467, , 
1984,1,1037,"Mackerel, jack",55, , 
1984,1,1037,"Mackerel, Pacific",51, , 
1984,1,1037,Opah,467, , 
1984,10,500,"Mackerel, jack",55, , 
1984,10,500,"Mackerel, Pacific",51, , 
1984,10,500,Opah,467, , 
1984,10,600,Opah,467, , 
1984,10,600,Yellowtail,40, , 
1984,10,624,Opah,467, , 
1984,10,647,Opah,467, , 
1984,10,650,Opah,467, , 
1984,10,663,Opah,467, , 
1984,10,667,Opah,467, , 
1984,10,682,"Anchovy, northern             ",110, , 
1984,10,683,"Anchovy, northern             ",110, , 
1984,10,700,"Mackerel, jack",55, , 
1984,10,700,Opah,467, , 
1984,10,700,Yellowtail,40, , 
1984,10,701,Yellowtail,40, , 
1984,10,703,Yellowtail,40, , 
1984,10,704,Opah,467, , 
1984,10,708,Opah,467, , 
1984,10,708,Yellowtail,40, , 
1984,10,711,Opah,467, , 
1984,10,718,"Mackerel, Pacific",51, , 
1984,10,719,"Anchovy, northern             ",110, , 
1984,10,719,"Mackerel, jack",55, , 
1984,10,719,"Sardine, Pacific              ",100, , 
1984,10,719,Yellowtail,40, , 
1984,10,723,Opah,467, , 
1984,10,727,Opah,467, , 
1984,10,748,Opah,467, , 
1984,10,753,Opah,467, , 
1984,10,757,Yellowtail,40, , 
1984,10,763,Opah,467, , 
1984,10,764,Opah,467, , 
1984,10,765,Opah,467, , 
1984,10,765,Yellowtail,40, , 
1984,10,766,Opah,467, , 
1984,10,800,Opah,467, , 
1984,10,800,Yellowtail,40, , 
1984,10,810,Opah,467, , 
1984,10,811,Opah,467, , 
1984,10,815,Opah,467, , 
1984,10,833,Opah,467, , 
1984,10,836,Opah,467, , 
1984,10,856,Opah,467, , 
1984,10,864,Opah,467, , 
1984,10,869,Opah,467, , 
1984,10,882,Opah,467, , 
1984,10,888,Opah,467, , 
1984,10,1030,Opah,467, , 
1984,10,1031,"Mackerel, Pacific",51, , 
1984,10,1032,Opah,467, , 
1984,10,1032,Yellowtail,40, , 
1984,10,1033,Opah,467, , 
1984,10,1033,Yellowtail,40, , 
1984,10,1034,"Anchovy, northern             ",110, , 
1984,10,1034,"Mackerel, jack",55, , 
1984,10,1034,"Mackerel, Pacific",51, , 
1984,10,1034,Opah,467, , 
1984,10,1034,Yellowtail,40, , 
1984,10,1035,Opah,467, , 
1984,10,1035,Yellowtail,40, , 
1984,10,1037,"Anchovy, northern             ",110, , 
1984,10,1037,"Mackerel, jack",55, , 
1984,10,1037,"Mackerel, Pacific",51, , 
1984,10,1037,Opah,467, , 
1984,10,1038,"Anchovy, northern             ",110, , 
1984,10,1038,"Mackerel, Pacific",51, , 
1984,10,1038,Opah,467, , 
1984,10,1040,Opah,467, , 
1984,11,500,"Mackerel, jack",55, , 
1984,11,500,"Mackerel, Pacific",51, , 
1984,11,600,"Mackerel, Pacific",51, , 
1984,11,600,Opah,467, , 
1984,11,600,Yellowtail,40, , 
1984,11,629,Opah,467, , 
1984,11,653,Yellowtail,40, , 
1984,11,667,Opah,467, , 
1984,11,683,"Anchovy, northern             ",110, , 
1984,11,683,"Mackerel, Pacific",51, , 
1984,11,686,"Mackerel, Pacific",51, , 
1984,11,700,"Anchovy, northern             ",110, , 
1984,11,700,"Mackerel, jack",55, , 
1984,11,700,Opah,467, , 
1984,11,700,Yellowtail,40, , 
1984,11,702,Yellowtail,40, , 
1984,11,703,Opah,467, , 
1984,11,704,"Mackerel, Pacific",51, , 
1984,11,704,Yellowtail,40, , 
1984,11,708,Opah,467, , 
1984,11,708,Yellowtail,40, , 
1984,11,709,Yellowtail,40, , 
1984,11,711,Opah,467, , 
1984,11,719,"Anchovy, northern             ",110, , 
1984,11,719,"Mackerel, jack",55, , 
1984,11,729,"Mackerel, jack",55, , 
1984,11,738,"Anchovy, northern             ",110, , 
1984,11,756,Opah,467, , 
1984,11,757,Opah,467, , 
1984,11,758,Opah,467, , 
1984,11,760,Opah,467, , 
1984,11,763,Opah,467, , 
1984,11,765,Yellowtail,40, , 
1984,11,800,Opah,467, , 
1984,11,800,Yellowtail,40, , 
1984,11,809,Opah,467, , 
1984,11,811,Opah,467, , 
1984,11,827,Opah,467, , 
1984,11,842,Opah,467, , 
1984,11,845,Opah,467, , 
1984,11,848,Opah,467, , 
1984,11,852,Opah,467, , 
1984,11,856,Opah,467, , 
1984,11,860,Yellowtail,40, , 
1984,11,862,Opah,467, , 
1984,11,863,Opah,467, , 
1984,11,864,Opah,467, , 
1984,11,866,Opah,467, , 
1984,11,867,Opah,467, , 
1984,11,871,Opah,467, , 
1984,11,879,Opah,467, , 
1984,11,880,Opah,467, , 
1984,11,881,Opah,467, , 
1984,11,882,Opah,467, , 
1984,11,885,Opah,467, , 
1984,11,888,Opah,467, , 
1984,11,889,Opah,467, , 
1984,11,891,Opah,467, , 
1984,11,897,Opah,467, , 
1984,11,1031,"Mackerel, Pacific",51, , 
1984,11,1032,"Mackerel, Pacific",51, , 
1984,11,1032,Opah,467, , 
1984,11,1032,Yellowtail,40, , 
1984,11,1033,Opah,467, , 
1984,11,1034,"Mackerel, jack",55, , 
1984,11,1034,"Mackerel, Pacific",51, , 
1984,11,1034,Opah,467, , 
1984,11,1035,Opah,467, , 
1984,11,1035,Yellowtail,40, , 
1984,11,1036,Opah,467, , 
1984,11,1037,"Anchovy, northern             ",110, , 
1984,11,1037,"Mackerel, jack",55, , 
1984,11,1037,"Mackerel, Pacific",51, , 
1984,11,1038,"Anchovy, northern             ",110, , 
1984,12,600,"Mackerel, Pacific",51, , 
1984,12,600,Opah,467, , 
1984,12,600,Yellowtail,40, , 
1984,12,653,Yellowtail,40, , 
1984,12,683,"Anchovy, northern             ",110, , 
1984,12,685,"Mackerel, Pacific",51, , 
1984,12,692,Opah,467, , 
1984,12,700,"Anchovy, northern             ",110, , 
1984,12,700,"Mackerel, Pacific",51, , 
1984,12,700,Opah,467, , 
1984,12,700,Yellowtail,40, , 
1984,12,702,Yellowtail,40, , 
1984,12,704,Opah,467, , 
1984,12,704,Yellowtail,40, , 
1984,12,711,Opah,467, , 
1984,12,715,Opah,467, , 
1984,12,716,Opah,467, , 
1984,12,718,Yellowtail,40, , 
1984,12,719,"Anchovy, northern             ",110, , 
1984,12,719,"Mackerel, Pacific",51, , 
1984,12,719,Yellowtail,40, , 
1984,12,742,Opah,467, , 
1984,12,800,Opah,467, , 
1984,12,827,Opah,467, , 
1984,12,842,Opah,467, , 
1984,12,846,Opah,467, , 
1984,12,849,Opah,467, , 
1984,12,863,Opah,467, , 
1984,12,864,Opah,467, , 
1984,12,866,Opah,467, , 
1984,12,868,Opah,467, , 
1984,12,871,Opah,467, , 
1984,12,882,Opah,467, , 
1984,12,886,Opah,467, , 
1984,12,889,Opah,467, , 
1984,12,896,Opah,467, , 
1984,12,1030,"Mackerel, Pacific",51, , 
1984,12,1032,Opah,467, , 
1984,12,1033,"Mackerel, Pacific",51, , 
1984,12,1034,"Anchovy, northern             ",110, , 
1984,12,1034,"Mackerel, jack",55, , 
1984,12,1034,"Mackerel, Pacific",51, , 
1984,12,1034,Opah,467, , 
1984,12,1034,Yellowtail,40, , 
1984,12,1035,Opah,467, , 
1984,12,1035,Yellowtail,40, , 
1984,2,500,"Mackerel, jack",55, , 
1984,2,600,Opah,467, , 
1984,2,700,"Anchovy, northern             ",110, , 
1984,2,700,"Mackerel, jack",55, , 
1984,2,700,"Mackerel, Pacific",51, , 
1984,2,700,Opah,467, , 
1984,2,700,Yellowtail,40, , 
1984,2,707,Opah,467, , 
1984,2,719,"Anchovy, northern             ",110, , 
1984,2,765,Opah,467, , 
1984,2,800,Opah,467, , 
1984,2,870,Opah,467, , 
1984,2,875,Opah,467, , 
1984,2,897,Opah,467, , 
1984,2,1037,"Mackerel, jack",55, , 
1984,2,1037,"Mackerel, Pacific",51, , 
1984,2,1037,Opah,467, , 
1984,3,500,"Anchovy, northern             ",110, , 
1984,3,500,"Mackerel, jack",55, , 
1984,3,500,"Mackerel, Pacific",51, , 
1984,3,666,"Anchovy, northern             ",110, , 
1984,3,700,"Anchovy, northern             ",110, , 
1984,3,700,"Mackerel, jack",55, , 
1984,3,700,"Mackerel, Pacific",51, , 
1984,3,700,Yellowtail,40, , 
1984,3,719,"Anchovy, northern             ",110, , 
1984,3,719,"Mackerel, Pacific",51, , 
1984,3,720,"Mackerel, Pacific",51, , 
1984,3,1034,"Anchovy, northern             ",110, , 
1984,3,1034,"Mackerel, jack",55, , 
1984,3,1034,"Mackerel, Pacific",51, , 
1984,3,1034,"Sardine, Pacific              ",100, , 
1984,3,1037,"Anchovy, northern             ",110, , 
1984,3,1037,"Mackerel, jack",55, , 
1984,3,1037,"Mackerel, Pacific",51, , 
1984,3,1037,Yellowtail,40, , 
1984,3,1038,"Anchovy, northern             ",110, , 
1984,4,500,"Anchovy, northern             ",110, , 
1984,4,500,"Mackerel, jack",55, , 
1984,4,500,"Mackerel, Pacific",51, , 
1984,4,664,"Anchovy, northern             ",110, , 
1984,4,664,"Mackerel, Pacific",51, , 
1984,4,700,"Anchovy, northern             ",110, , 
1984,4,700,"Mackerel, jack",55, , 
1984,4,700,"Mackerel, Pacific",51, , 
1984,4,700,Yellowtail,40, , 
1984,4,702,"Mackerel, jack",55, , 
1984,4,719,"Anchovy, northern             ",110, , 
1984,4,719,"Mackerel, jack",55, , 
1984,4,719,"Mackerel, Pacific",51, , 
1984,4,737,"Anchovy, northern             ",110, , 
1984,4,740,"Mackerel, Pacific",51, , 
1984,4,765,Yellowtail,40, , 
1984,4,800,Yellowtail,40, , 
1984,4,1032,"Mackerel, Pacific",51, , 
1984,4,1032,"Sardine, Pacific              ",100, , 
1984,4,1032,Yellowtail,40, , 
1984,4,1034,"Anchovy, northern             ",110, , 
1984,4,1034,"Mackerel, jack",55, , 
1984,4,1034,"Mackerel, Pacific",51, , 
1984,4,1035,"Mackerel, jack",55, , 
1984,4,1035,Yellowtail,40, , 
1984,4,1037,"Anchovy, northern             ",110, , 
1984,4,1037,"Mackerel, jack",55, , 
1984,4,1037,"Mackerel, Pacific",51, , 
1984,4,1037,"Sardine, Pacific              ",100, , 
1984,4,1038,"Anchovy, northern             ",110, , 
1984,4,1038,"Mackerel, Pacific",51, , 
1984,5,500,"Anchovy, northern             ",110, , 
1984,5,500,"Mackerel, jack",55, , 
1984,5,600,"Mackerel, Pacific",51, , 
1984,5,600,Opah,467, , 
1984,5,663,"Anchovy, northern             ",110, , 
1984,5,664,"Anchovy, northern             ",110, , 
1984,5,665,"Anchovy, northern             ",110, , 
1984,5,683,"Anchovy, northern             ",110, , 
1984,5,700,"Mackerel, jack",55, , 
1984,5,700,"Mackerel, Pacific",51, , 
1984,5,700,Opah,467, , 
1984,5,702,"Mackerel, jack",55, , 
1984,5,702,"Mackerel, Pacific",51, , 
1984,5,702,Yellowtail,40, , 
1984,5,705,Opah,467, , 
1984,5,706,Opah,467, , 
1984,5,707,Opah,467, , 
